arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm7,7,321,357,mean,0.7885267718100017,0.6491411137141478,0.1437659063930644,0.01
arm8,0,219,243,anthropic_hh_balanced,0.8932449830732629,0.6920241286863271,0.2131367292225201,0.01
arm8,0,219,243,mt_balanced,0.8897087847024253,0.7947019867549668,0.32781456953642385,0.01
arm8,0,219,243,mts_balanced,0.8964305029745808,0.7790697674418605,0.0,0.01
arm8,0,219,243,toolace_balanced,0.7772683738092939,0.553133514986376,0.15803814713896458,0.01
arm8,0,219,243,mean,0.8641631611398908,0.7047323494673826,0.17474736147447714,0.01
arm8,1,219,243,anthropic_hh_balanced,0.9057030705316649,0.7198391420911529,0.3183646112600536,0.01
arm8,1,219,243,mt_balanced,0.8976086575150213,0.7963576158940397,0.3509933774834437,0.01
arm8,1,219,243,mts_balanced,0.9361817198485668,0.8023255813953488,0.0,0.01
arm8,1,219,243,toolace_balanced,0.7784340220804965,0.5408719346049047,0.12534059945504086,0.01
arm8,1,219,243,mean,0.8794818674939373,0.7148485684963616,0.19867464704963453,0.01
arm8,2,219,243,anthropic_hh_balanced,0.9371213046884546,0.7024128686327078,0.37332439678284185,0.01
arm8,2,219,243,mt_balanced,0.8921374062541118,0.7963576158940397,0.17880794701986755,0.01
arm8,2,219,243,mts_balanced,0.9388858842617631,0.7906976744186046,0.0,0.01
