arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
gptoss120b,3,46,562,toolace,0.8318523200475908,0.8318523200475906
gptoss120b,3,46,562,mean,0.9326029612029095,0.9353146342606976
gptoss120b,3,47,562,anthropic,0.9677379672667262,0.9696172538569849
gptoss120b,3,47,562,mt,0.9769421872573884,0.9795559236064385
gptoss120b,3,47,562,mts,0.9706430816772337,0.970989397410624
gptoss120b,3,47,562,toolace,0.8151769779892921,0.815176977989292
gptoss120b,3,47,562,mean,0.9326250535476601,0.9338348882158348
gptoss120b,3,48,562,anthropic,0.9689737921845902,0.9692254992505565
gptoss120b,3,48,562,mt,0.9776667874333628,0.9821437813777755
gptoss120b,3,48,562,mts,0.9657680217379722,0.9658213010815707
gptoss120b,3,48,562,toolace,0.8270560678167758,0.8270560678167757
gptoss120b,3,48,562,mean,0.9348661672931753,0.9360616623816695
gptoss120b,3,49,562,anthropic,0.9706259746551802,0.9717728504595073
gptoss120b,3,49,562,mt,0.9733968221106569,0.979737073650432
gptoss120b,3,49,562,mts,0.966407373861154,0.9675262400767223
